,Unnamed: 0,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
268,NDAQ,0.7914856429463171,0.026142262477470257,0.6345291479820628,0.7389697648376259,0.03802183383057421,0.6305732484076433,0.784769038701623,0.040971644924869835,0.6345291479820628,stock,0.7914856429463171
285,NTRS,0.7890886392009987,0.038430332631830835,0.5538116591928252,0.7155207166853303,0.04206155554712069,0.5583864118895966,0.8048189762796504,0.03275345556789883,0.5538116591928252,both,0.8048189762796504
289,O,0.7802247191011236,0.040782647539867545,0.5560538116591929,0.7387905935050392,0.03445465773837958,0.5477707006369427,0.8048439450686642,0.0349136890225484,0.5560538116591929,both,0.8048439450686642
296,PBCT,0.8003245942571784,0.053698781147221285,0.5269058295964125,0.7516685330347145,0.031276706002534425,0.5095541401273885,0.7958551810237204,0.034859004945112286,0.5269058295964125,stock,0.8003245942571784
306,PLD,0.838426966292135,0.03901579220532261,0.5986547085201793,0.7855319148936171,0.0390331312186166,0.5987261146496815,0.8406741573033708,0.03475816863098483,0.5986547085201793,both,0.8406741573033708
312,PRU,0.8114357053682897,0.050341784850249566,0.5919282511210763,0.7451959686450168,0.02258283002983714,0.583864118895966,0.8137078651685392,0.056118618397930704,0.5919282511210763,both,0.8137078651685392
319,RE,0.8005243445692883,0.029875904691857937,0.5156950672645739,0.7515565509518478,0.014962851312977815,0.5095541401273885,0.8407740324594257,0.02713587037101651,0.5156950672645739,both,0.8407740324594257
320,REG,0.7824719101123595,0.019968413385638727,0.5739910313901345,0.7196192609182531,0.03069530004507674,0.5626326963906582,0.784769038701623,0.03275197085569128,0.5739910313901345,both,0.784769038701623
322,RF,0.8026716604244694,0.017006953193494767,0.5874439461883408,0.7345128779395298,0.03424392319539328,0.5796178343949044,0.8116104868913858,0.02725603805042734,0.5874439461883408,both,0.8116104868913858
325,RJF,0.7802996254681648,0.025911107410569536,0.594170403587444,0.6900783874580066,0.0333046537495414,0.5859872611464968,0.7690636704119849,0.03795587737647455,0.594170403587444,stock,0.7802996254681648
337,SCHW,0.7869413233458177,0.03852608897895615,0.6300448430493274,0.7707502799552073,0.02692915549849884,0.6305732484076433,0.7734332084893882,0.045033230526286334,0.6300448430493274,stock,0.7869413233458177
341,SIVB,0.7868913857677903,0.037385707006645036,0.6524663677130045,0.7240089585666294,0.052007285993631185,0.6496815286624203,0.8003495630461923,0.025622698287154418,0.6524663677130045,both,0.8003495630461923
347,SPG,0.7892883895131086,0.019984142740882463,0.5695067264573991,0.7280851063829787,0.07639927521289508,0.5605095541401274,0.7937578027465667,0.028658688309965093,0.5695067264573991,both,0.7937578027465667
350,STT,0.7891136079900125,0.04613934952674652,0.5650224215246636,0.7132810750279955,0.05588575094525304,0.564755838641189,0.8002996254681648,0.05230717563946732,0.5650224215246636,both,0.8002996254681648
355,SYF,0.8363795255930088,0.0267415147498231,0.6031390134529148,0.7196640537513999,0.030423749299152307,0.5923566878980892,0.8251186017478153,0.020768629855441617,0.6031390134529148,stock,0.8363795255930088
365,TROW,0.7958302122347066,0.03770961734095408,0.5829596412556054,0.7409630459126539,0.033456783281619586,0.5774946921443737,0.804769038701623,0.05522249473996629,0.5829596412556054,both,0.804769038701623
366,TRV,0.8182022471910113,0.04444896104082622,0.5470852017937221,0.7516461366181411,0.03002819127469856,0.5498938428874734,0.8160049937578029,0.03778087193258598,0.5470852017937221,stock,0.8182022471910113
377,UDR,0.726541822721598,0.028882057811826043,0.5403587443946188,0.7133930571108623,0.005787903122823143,0.5329087048832272,0.7489637952559302,0.025218031911625048,0.5403587443946188,both,0.7489637952559302
384,URI,0.7826466916354556,0.04717779838676674,0.5560538116591929,0.6815005599104144,0.02801937617436599,0.5562632696390658,0.7870661672908863,0.027787648514858796,0.5560538116591929,both,0.7870661672908863
385,USB,0.8093882646691636,0.02946342495499885,0.5627802690582959,0.6836954087346025,0.04239562979282961,0.554140127388535,0.7892634207240949,0.01762732843418006,0.5627802690582959,stock,0.8093882646691636
386,V,0.8251935081148565,0.034006207341396436,0.5874439461883408,0.7579619260918253,0.01827190751891315,0.5859872611464968,0.8228464419475655,0.01673281490913011,0.5874439461883408,stock,0.8251935081148565
391,VTR,0.8184519350811484,0.038809916548367324,0.5448430493273543,0.7282194848824188,0.029927931821587074,0.5371549893842887,0.8072409488139826,0.04131259501612273,0.5448430493273543,stock,0.8184519350811484
400,WRB,0.7870162297128589,0.06021362083896335,0.5695067264573991,0.7005823068309069,0.03011376233297227,0.5690021231422505,0.7915355805243446,0.03627788900336504,0.5695067264573991,both,0.7915355805243446
405,WY,0.7554556803995005,0.03855995980954284,0.600896860986547,0.7091825307950728,0.02676020349232267,0.5923566878980892,0.7510112359550561,0.027756220506327228,0.600896860986547,stock,0.7554556803995005
414,ZION,0.8294881398252183,0.03171590581363493,0.5695067264573991,0.6985442329227324,0.0631648435973038,0.5626326963906582,0.813932584269663,0.017887414599669568,0.5695067264573991,stock,0.8294881398252183
