,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
AMP,0.8120349563046192,0.03385988745787017,0.6442953020134228,0.760447928331467,0.0391701352757777,0.635593220338983,0.8031710362047442,0.04973589735987051,0.6442953020134228,stock,0.8120349563046192
AMT,0.7808988764044943,0.057694978313397004,0.5078299776286354,0.7458678611422171,0.03130387772449814,0.5084745762711864,0.8076154806491885,0.06328167047663857,0.5078299776286354,both,0.8076154806491885
ANET,0.8029463171036205,0.037364322382956304,0.6062639821029083,0.743605823068309,0.018713623360832998,0.6080508474576272,0.8186766541822722,0.03875696578645665,0.6062639821029083,both,0.8186766541822722
ANF,0.7942821473158551,0.05001519560989024,0.5525727069351231,0.7307950727883539,0.03560389273733296,0.5444915254237288,0.8009488139825219,0.051193544101173355,0.5525727069351231,both,0.8009488139825219
ANR,0.9036781609195401,0.05543233792405165,0.3698630136986301,0.9301958910654562,0.021739602962370017,0.13071895424836602,0.8967816091954022,0.06194282627588546,0.3698630136986301,covid,0.9301958910654562
AOD,0.79625468164794,0.048865138541173955,0.610738255033557,0.7329451287793953,0.05486739936873842,0.6059322033898306,0.7694631710362048,0.05731050195116042,0.610738255033557,stock,0.79625468164794
APAM,0.8276154806491884,0.03356212076284552,0.5458612975391499,0.7224636058230682,0.04798108053718092,0.5402542372881356,0.8276404494382023,0.031084247042986336,0.5458612975391499,both,0.8276404494382023
APB,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
APD,0.8389263420724093,0.042952297583188366,0.5480984340044742,0.7309966405375139,0.032549660799822216,0.5423728813559322,0.8433957553058675,0.015877990415293385,0.5480984340044742,both,0.8433957553058675
APL,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
AR,0.8232958801498128,0.03873781884362515,0.6241610738255033,0.7373124300111982,0.03969719191634425,0.6059322033898306,0.8099375780274658,0.03630023997890148,0.6241610738255033,stock,0.8232958801498128
ARAH,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
