,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
AFSI,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
AGEN,0.8456679151061174,0.02267825914408691,0.4742729306487696,0.7731690929451288,0.057318315441774854,0.4809322033898305,0.8635205992509363,0.03290573793689277,0.4742729306487696,both,0.8635205992509363
AGIO,0.8210986267166043,0.0378044287066969,0.4966442953020134,0.7841209406494961,0.049338975304379105,0.5021186440677966,0.8277902621722847,0.047179621980041976,0.4966442953020134,both,0.8277902621722847
AGRX,0.8234207240948814,0.051237549042769136,0.37583892617449666,0.7520268756998879,0.026440921434739133,0.3771186440677966,0.8210986267166043,0.028807750469008388,0.37583892617449666,stock,0.8234207240948814
AGTC,0.8277652933832709,0.04888207874483678,0.4250559284116331,0.7265845464725643,0.02385387646522543,0.4258474576271186,0.8209987515605492,0.019047504156108525,0.4250559284116331,stock,0.8277652933832709
AGYS,0.7873408239700375,0.03399659942083681,0.5436241610738255,0.7289137737961926,0.038679486778867414,0.538135593220339,0.7895880149812735,0.029407637203980513,0.5436241610738255,both,0.7895880149812735
AHGP,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
AHPI,0.8321847690387016,0.036951479496112556,0.39149888143176736,0.7819260918253079,0.04885836665967835,0.3919491525423729,0.8232459425717853,0.03718609719779543,0.39149888143176736,stock,0.8321847690387016
AIMC,0.8076654182272159,0.036846657761058256,0.5525727069351231,0.7245464725643898,0.05087765909307484,0.5508474576271186,0.8030461922596753,0.0513254457404216,0.5525727069351231,stock,0.8076654182272159
AINV,0.8301123595505618,0.03195091941986736,0.5324384787472036,0.7670548712206047,0.04241744127591465,0.5148305084745762,0.8078401997503122,0.04664704420700315,0.5324384787472036,stock,0.8301123595505618
AIQ,0.8433707865168539,0.030059311082046944,0.6532438478747203,0.7840089585666293,0.03035572991285213,0.6483050847457628,0.8276404494382021,0.029338868961978647,0.6532438478747203,stock,0.8433707865168539
AIRT,0.825518102372035,0.02405086766817158,0.5234899328859061,0.7266741321388578,0.023882016368245818,0.5148305084745762,0.8344818976279649,0.010470946799081312,0.5234899328859061,both,0.8344818976279649
AJISF,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,stock,1.0
AKAM,0.8388764044943819,0.021173709748868428,0.5727069351230425,0.7692945128779396,0.04583558932595163,0.5805084745762712,0.8365543071161049,0.027779772403803374,0.5727069351230425,stock,0.8388764044943819
AKBA,0.7964794007490636,0.029919486328022004,0.49217002237136465,0.7457110862262039,0.026344260408199382,0.4894067796610169,0.8121598002496879,0.03533234513703361,0.49217002237136465,both,0.8121598002496879
ALCO,0.8008739076154807,0.03297619939554308,0.5413870246085011,0.671444568868981,0.048434082650857156,0.5317796610169492,0.796354556803995,0.04486095843248681,0.5413870246085011,stock,0.8008739076154807
ALDX,0.8142821473158552,0.02109273089472074,0.4608501118568233,0.7309070548712205,0.027551597957129165,0.4555084745762712,0.7963046192259675,0.04313647186034802,0.4608501118568233,stock,0.8142821473158552
ALGN,0.7940324594257178,0.02978436406968638,0.5659955257270693,0.7308398656215005,0.04883983229440531,0.559322033898305,0.7783270911360798,0.054847660705561276,0.5659955257270693,stock,0.7940324594257178
ALGT,0.8010736579275906,0.0543038499742513,0.5212527964205816,0.7223292273236283,0.039432617046575476,0.510593220338983,0.7942821473158552,0.02524940934308689,0.5212527964205816,stock,0.8010736579275906
ALIM,0.8231710362047441,0.03620169602736161,0.3825503355704698,0.7859574468085107,0.022131988822587177,0.3834745762711864,0.8075156054931336,0.0536291226771688,0.3825503355704698,stock,0.8231710362047441
ALKS,0.8323595505617977,0.04422778201362004,0.5682326621923938,0.7499216125419933,0.04911597983397122,0.565677966101695,0.8210237203495631,0.026586144659751853,0.5682326621923938,stock,0.8323595505617977
ALLT,0.8164044943820224,0.04334970094850187,0.5055928411633109,0.7116237402015677,0.049816165675347995,0.5084745762711864,0.8297627965043695,0.055153200797179516,0.5055928411633109,both,0.8297627965043695
ALNY,0.8299126092384519,0.028216123616406956,0.5011185682326622,0.7499888017917133,0.01603661624523634,0.510593220338983,0.8410486891385768,0.04198636811834849,0.5011185682326622,both,0.8410486891385768
ALOG,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,stock,-1.0
AMAT,0.7854431960049937,0.05796135311236162,0.610738255033557,0.7521836506159014,0.02755997136262272,0.6038135593220338,0.7943320848938826,0.04948141215635095,0.610738255033557,both,0.7943320848938826
AMBA,0.8188514357053682,0.049563895249600955,0.5727069351230425,0.7289585666293392,0.039553403256389855,0.5699152542372882,0.8278401997503121,0.037438698822054625,0.5727069351230425,both,0.8278401997503121
AMBC,0.8433458177278401,0.02572274900968009,0.49440715883668906,0.7777827547592385,0.06655439525948713,0.4915254237288136,0.8500374531835206,0.037891352840499104,0.49440715883668906,both,0.8500374531835206
AMCF,0.8512557077625571,0.028073940866729326,0.4765840220385675,0.7242777155655096,0.07423384760501994,0.4012738853503185,0.834779299847793,0.028498855843640137,0.4765840220385675,stock,0.8512557077625571
AMCX,0.8121847690387016,0.056270621512591025,0.4966442953020134,0.7520492721164613,0.018128429348473935,0.4851694915254237,0.8278901373283396,0.046546376891628494,0.4966442953020134,both,0.8278901373283396
AMD,0.8234456928838952,0.06258099096036769,0.5503355704697986,0.7372452407614782,0.03544883703558453,0.5529661016949152,0.823270911360799,0.0364152132854192,0.5503355704697986,stock,0.8234456928838952
